instance,rep,success,time,cycles
inst25x25_45_11.txt,20,1,1.8706,45
inst25x25_45_11.txt,21,1,2.99276,71
inst25x25_40_79.txt,100,1,8.83686,128
inst25x25_45_17.txt,41,1,8.19094,163
inst25x25_45_17.txt,42,1,2.13366,45
inst25x25_45_11.txt,22,1,3.46536,76
inst25x25_45_17.txt,43,1,1.56129,33
inst25x25_45_11.txt,23,1,2.44784,56
inst25x25_40_30.txt,91,1,14.0969,199
inst25x25_45_15.txt,1,1,6.4532,135
inst25x25_45_11.txt,24,1,3.85933,82
inst25x25_45_15.txt,2,1,5.53293,107
inst25x25_40_30.txt,92,1,11.1861,152
inst25x25_45_17.txt,44,1,13.4379,255
inst25x25_45_11.txt,25,1,9.81321,203
inst25x25_45_17.txt,45,1,6.27773,127
inst25x25_40_30.txt,93,1,10.8981,155
inst25x25_45_11.txt,26,1,10.124,216
inst25x25_40_30.txt,94,1,3.32078,49
inst25x25_45_17.txt,46,1,8.15042,162
inst25x25_45_17.txt,47,1,2.39052,50
inst25x25_45_11.txt,27,1,6.48479,139
inst25x25_45_11.txt,28,1,3.8815,89
inst25x25_45_17.txt,48,1,6.80194,139
inst25x25_45_11.txt,29,1,2.77027,65
inst25x25_45_11.txt,30,1,1.0317,24
inst25x25_45_15.txt,3,1,31.4717,640
inst25x25_40_30.txt,95,1,14.1724,201
inst25x25_45_11.txt,31,1,3.10363,74
inst25x25_45_15.txt,4,1,6.75626,145
inst25x25_45_17.txt,49,1,10.9405,217
inst25x25_45_15.txt,5,1,4.56338,99
inst25x25_40_30.txt,96,1,9.64077,136
inst25x25_40_30.txt,97,1,3.24714,48
inst25x25_45_15.txt,6,1,3.95244,83
inst25x25_45_11.txt,32,1,12.7919,265
inst25x25_40_30.txt,98,1,3.12611,47
inst25x25_45_11.txt,33,1,5.85021,128
inst25x25_45_11.txt,34,1,0.987316,24
inst25x25_45_17.txt,50,1,16.5393,317
inst25x25_45_11.txt,35,1,3.47551,82
inst25x25_40_30.txt,99,1,8.02008,116
inst25x25_40_30.txt,100,1,3.35765,52
inst25x25_40_99.txt,1,1,0.248921,4
inst25x25_45_15.txt,7,1,15.2582,315
inst25x25_40_99.txt,2,1,1.82164,30
inst25x25_45_17.txt,51,1,7.01963,143
inst25x25_45_11.txt,36,1,9.28587,203
inst25x25_45_17.txt,52,1,4.23426,89
inst25x25_40_99.txt,3,1,5.77333,90
inst25x25_45_11.txt,37,1,3.16903,74
inst25x25_45_15.txt,8,1,9.0382,192
inst25x25_40_99.txt,4,1,3.36784,54
inst25x25_45_11.txt,38,1,4.21435,99
inst25x25_45_15.txt,9,1,3.02022,70
inst25x25_45_11.txt,39,1,0.937338,22
inst25x25_40_99.txt,5,1,4.52276,72
inst25x25_45_17.txt,53,1,8.82977,180
inst25x25_45_17.txt,54,1,1.60532,32
inst25x25_45_17.txt,55,1,5.3214,105
inst25x25_45_11.txt,40,1,9.62618,203
inst25x25_45_17.txt,56,1,0.998689,23
inst25x25_45_11.txt,41,1,5.58548,122
inst25x25_40_99.txt,6,1,13.9397,199
inst25x25_45_11.txt,42,1,4.14594,96
inst25x25_45_15.txt,10,1,20.3581,410
inst25x25_45_17.txt,57,1,11.5818,233
inst25x25_40_99.txt,7,1,7.34099,112
inst25x25_40_99.txt,8,1,0.732593,12
inst25x25_45_15.txt,11,1,4.40164,94
inst25x25_45_17.txt,58,1,3.54547,74
inst25x25_45_11.txt,43,1,8.25809,178
inst25x25_45_15.txt,12,1,4.28359,94
