instance,alg,alg_name,rep,success,time,cycles
inst25x25_40_50.txt,0,CP-ACS,88,1,22.2397,684
inst25x25_40_50.txt,0,CP-ACS,93,1,9.6783,303
inst25x25_40_50.txt,0,CP-ACS,91,1,28.0909,876
inst25x25_40_50.txt,0,CP-ACS,95,1,6.40298,201
inst25x25_40_50.txt,0,CP-ACS,92,1,24.6124,766
inst25x25_40_50.txt,0,CP-ACS,96,1,5.68474,184
inst25x25_40_50.txt,0,CP-ACS,99,1,3.06428,100
inst25x25_40_50.txt,0,CP-ACS,98,1,6.66697,209
inst25x25_40_50.txt,0,CP-ACS,100,1,4.17325,139
inst25x25_40_50.txt,0,CP-ACS,94,1,27.5378,848
inst25x25_40_50.txt,0,CP-ACS,97,1,13.3037,421
inst25x25_40_57.txt,0,CP-ACS,3,1,3.62148,116
inst25x25_40_57.txt,0,CP-ACS,2,1,8.77084,268
inst25x25_40_57.txt,0,CP-ACS,4,1,7.17292,222
inst25x25_40_57.txt,0,CP-ACS,5,1,4.70025,150
inst25x25_40_57.txt,0,CP-ACS,6,1,3.85543,125
inst25x25_40_57.txt,0,CP-ACS,7,1,3.06875,102
inst25x25_40_57.txt,0,CP-ACS,8,1,4.7438,151
inst25x25_40_57.txt,0,CP-ACS,9,1,9.43379,295
inst25x25_40_57.txt,0,CP-ACS,12,1,6.65842,209
inst25x25_40_57.txt,0,CP-ACS,11,1,16.8027,511
inst25x25_40_57.txt,0,CP-ACS,1,1,40.5521,1181
inst25x25_40_57.txt,0,CP-ACS,13,1,11.7319,360
inst25x25_40_57.txt,0,CP-ACS,14,1,14.5789,448
inst25x25_40_57.txt,0,CP-ACS,16,1,9.38379,291
inst25x25_40_57.txt,0,CP-ACS,15,1,12.5947,381
inst25x25_40_57.txt,0,CP-ACS,19,1,3.68014,119
inst25x25_40_57.txt,0,CP-ACS,20,1,1.73731,57
inst25x25_40_57.txt,0,CP-ACS,18,1,9.01858,283
inst25x25_40_57.txt,0,CP-ACS,17,1,15.5391,462
inst25x25_40_57.txt,0,CP-ACS,21,1,8.14007,252
inst25x25_40_57.txt,0,CP-ACS,24,1,3.89729,119
inst25x25_40_57.txt,0,CP-ACS,23,1,7.90084,238
inst25x25_40_57.txt,0,CP-ACS,26,1,2.59722,85
inst25x25_40_57.txt,0,CP-ACS,22,1,15.8133,471
inst25x25_40_57.txt,0,CP-ACS,27,1,4.04376,129
inst25x25_40_57.txt,0,CP-ACS,28,1,3.00873,101
inst25x25_40_57.txt,0,CP-ACS,25,1,12.7474,391
inst25x25_40_57.txt,0,CP-ACS,29,1,4.62816,146
